,fid,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkt,total_bwd_pkt,total_length_fwd_pkt,total_length_bwd_pkt,fwd_pkt_length_max,fwd_pkt_length_min,fwd_pkt_length_avg,fwd_pkt_length_std,bwd_pkt_length_min,bwd_pkt_length_max,bwd_pkt_length_avg,bwd_pkt_length_std,flow_bytes_s,flow_iat_avg,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_avg,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_avg,bwd_iat_std,bwd_iat_max,bwd_iat_min,fw_psh_flag,bw_psh_flag,fw_urg_flag,bw_urg_flag,fw_hdr_len,bw_hdr_len,fw_pkt_s,bw_pkt_s,pkt_len_min,pkt_len_max,pkt_len_avg,pkt_len_std,pkt_len_var,fin_cnt,syn_cnt,rst_cnt,psh_cnt,ack_cnt,urg_cnt,CWR_cnt,ece_cnt,down_up_ratio,pkt_size_avg,fw_seg_avg,bw_seg_avg,fw_byt_blk_avg,fw_pkt_blk_avg,fw_blk_rate_avg,bw_byt_blk_avg,bw_pkt_blk_avg,bw_blk_rate_avg,sub_fl_fw_pkt,sub_fl_fw_byt,sub_fl_bw_pkt,sub_fl_bw_byt,fw_win_byt,bw_win_byt,Fw_act_pkt,fw_seg_min,atv_avg,atv_std,atv_max,atv_min,idl_avg,idl_std,idl_max,idl_min
28,172.18.0.9:42666>172.18.0.2:8086--TCP,172.18.0.9,172.18.0.2,42666,8086,TCP,2022-07-29 11:24:23.264337,40139136.0,73,64,25055,16271,700,0,254.234375,154.6085522969521,0,903,343.2191780821918,401.83845478225476,0.0010295687480667247,0.5859721678832116788321167883,1.566808044624370489791828392,4.984923,0,40.139136,0.5498511780821917808219178082,1.524111173974104066042965113,4.984444,0,40.139051,0.627172671875,1.613143820632110969679321811,4.984923,0,62,31,0,0,"[792, 52, 52, 800, 52, 52, 955, 52, 52, 864, 52, 52, 800, 52, 52, 955, 52, 52, 864, 52, 52, 792, 52, 52, 800, 52, 52, 955, 52, 52, 864, 52, 52, 800, 52, 955, 52, 792, 52, 864, 52, 800, 52, 955, 52, 864, 52, 800, 52, 955, 52, 792, 52, 864, 52, 800, 52, 955, 52, 864, 52, 800, 52, 955, 52, 792, 52, 864, 52, 800, 52, 955, 52]","[52, 344, 752, 52, 344, 228, 344, 125, 344, 240, 344, 228, 344, 125, 344, 240, 344, 747, 344, 228, 344, 125, 344, 240, 344, 228, 344, 125, 344, 747, 344, 240, 344, 228, 344, 125, 344, 240, 344, 228, 344, 125, 344, 740, 344, 240, 344, 228, 344, 125, 344, 240, 344, 228, 344, 125, 344, 748, 344, 240, 344, 228, 344, 125]",1.8186739246205998e-06,1.5944538517221696e-06,0,903,301.64963503649636,314.9265605792261,99907.99398883642,0,0,0,93,137,0,0,0,0.8767123287671232,301.64963503649636,343.2191780821918,343.2191780821918,1372.876712328767,148.0,624.2037696077963,1016.9375,130.0,405.3658368754159,0.5328467153284672,182.8832116788321,0.46715328467153283,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BEE0>>,36573,32064,31,52,0.2929863941605839416058394161,1.145868720362898906527878226,4.984444,0,64.0,0.0,64,64
29,172.18.0.20:46720>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46720,8888,TCP,2022-07-29 11:23:43.230489,93.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010752688172043012,0.010752688172043012,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BF10>>,64240,0,0,40,0.0000465,0.0000465,0.000093,0,64.0,0.0,64,64
30,172.18.0.10:37854>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37854,9360,TCP,2022-07-29 11:23:43.300230,61.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.01639344262295082,0.01639344262295082,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BF40>>,64240,0,0,40,0.0000305,0.0000305,0.000061,0,64.0,0.0,64,64
31,172.18.0.20:46724>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46724,8888,TCP,2022-07-29 11:23:44.232285,87.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.011494252873563218,0.011494252873563218,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BF70>>,64240,0,0,40,0.0000435,0.0000435,0.000087,0,64.0,0.0,64,64
32,172.18.0.20:46726>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46726,8888,TCP,2022-07-29 11:23:45.236349,96.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010416666666666666,0.010416666666666666,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BFA0>>,64240,0,0,40,0.000048,0.000048,0.000096,0,64.0,0.0,64,64
33,172.18.0.15:48878>172.18.0.3:8761--TCP,172.18.0.15,172.18.0.3,48878,8761,TCP,2022-07-29 11:23:45.325172,814.0,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0002571666666666666666666666667,0.0003219722641608883814647522210,0.000729,0,0.000814,0.0002035,0.0002835996297599839956462431168,0.000692,0,0.000729,0.0003645,0.0003645,0.000729,0,0,0,0,0,"[60, 52, 52, 52]","[60, 52]",0.004914004914004914,0.002457002457002457,0,0,0.0,0.0,,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.6666666666666666,0.0,0.3333333333333333,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA2581BFD0>>,65746,65670,0,52,0.0001356666666666666666666666667,0.0002378197263101238669454303580,0.000666,0,64.0,0.0,64,64
34,172.18.0.15:47150>172.18.0.13:8888--TCP,172.18.0.15,172.18.0.13,47150,8888,TCP,2022-07-29 11:23:45.328469,67.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.014925373134328358,0.014925373134328358,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854040>>,64240,0,0,40,0.0000335,0.0000335,0.000067,0,64.0,0.0,64,64
35,172.18.0.10:37856>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37856,9360,TCP,2022-07-29 11:23:45.672451,55.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.01818181818181818,0.01818181818181818,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854070>>,64240,0,0,40,0.0000275,0.0000275,0.000055,0,64.0,0.0,64,64
36,172.18.0.1:50778>239.255.255.250:1900--UDP,172.18.0.1,239.255.255.250,50778,1900,UDP,2022-07-29 11:23:48.703920,3011787.0,4,0,692,0,0,0,0.0,0.0,173,173,173.0,0.0,0.00022976392420845165,0.75294675,0.4347178688341295914989027143,1.006498,0,3.011787,0.75294675,0.4347178688341295914989027143,1.006498,0,0,0,0,0,0,0,0,0,0,"[201, 201, 201, 201]",[],1.3281151688349807e-06,0.0,173,173,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,173.0,173.0,173.0,692.0,10.0,229.76392420845167,0.0,0.0,-0.0,1.0,173.0,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258540A0>>,0,0,0,0,0.75294675,0.4347178688341295914989027143,1.006498,0,1.0,0.0,1,1
37,172.18.0.20:46728>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46728,8888,TCP,2022-07-29 11:23:46.236949,69.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.014492753623188406,0.014492753623188406,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258540D0>>,64240,0,0,40,0.0000345,0.0000345,0.000069,0,64.0,0.0,64,64
38,172.18.0.19:59402>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59402,9330,TCP,2022-07-29 11:23:46.323251,191.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.005235602094240838,0.005235602094240838,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854100>>,64240,0,0,40,0.0000955,0.0000955,0.000191,0,64.0,0.0,64,64
39,172.18.0.15:47152>172.18.0.13:8888--TCP,172.18.0.15,172.18.0.13,47152,8888,TCP,2022-07-29 11:23:46.329122,75.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.013333333333333334,0.013333333333333334,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854130>>,64240,0,0,40,0.0000375,0.0000375,0.000075,0,64.0,0.0,64,64
40,172.18.0.1:50028>172.18.0.14:9093--TCP,172.18.0.1,172.18.0.14,50028,9093,TCP,2022-07-29 11:24:12.917456,26246325.0,8,7,609,294,175,0,42.0,65.46754921333164,0,600,76.125,198.02805199011578,3.4404816674334405e-05,3.4995042,8.456371691194746279648566078,25.047460,0,26.246325,3.280790625,8.231507918090812015604244310,25.047252,0,26.246238,3.749462571428571428571428571,8.699519793928034592927703389,25.047460,0,4,2,0,0,"[60, 52, 652, 52, 52, 52, 61, 52]","[60, 52, 227, 160, 58, 52, 57]",3.0480457740274115e-07,2.667040052273985e-07,0,600,60.2,152.33086795962706,24862.17142857143,0,2,0,6,14,0,0,0,0.875,60.2,76.125,76.125,304.5,18.0,23.203248454783672,168.0,16.0,11.201605350069597,0.5333333333333333,40.6,0.4666666666666667,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854160>>,67749,68190,2,52,1.749755,6.230279276064276077244331590,25.047252,0,64.0,0.0,64,64
41,172.18.0.10:37858>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37858,9360,TCP,2022-07-29 11:23:46.673117,87.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.011494252873563218,0.011494252873563218,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854190>>,64240,0,0,40,0.0000435,0.0000435,0.000087,0,64.0,0.0,64,64
42,172.18.0.20:46730>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46730,8888,TCP,2022-07-29 11:23:47.237627,64.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.015625,0.015625,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258541C0>>,64240,0,0,40,0.000032,0.000032,0.000064,0,64.0,0.0,64,64
43,172.18.0.19:59404>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59404,9330,TCP,2022-07-29 11:23:47.323952,85.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.011764705882352941,0.011764705882352941,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258541F0>>,64240,0,0,40,0.0000425,0.0000425,0.000085,0,64.0,0.0,64,64
44,172.18.0.15:47154>172.18.0.13:8888--TCP,172.18.0.15,172.18.0.13,47154,8888,TCP,2022-07-29 11:23:47.330150,146.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.00684931506849315,0.00684931506849315,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854220>>,64240,0,0,40,0.000073,0.000073,0.000146,0,64.0,0.0,64,64
45,172.18.0.14:34514>172.18.0.6:27017--TCP,172.18.0.14,172.18.0.6,34514,27017,TCP,2022-07-29 11:24:17.469170,30004450.0,8,6,220,968,242,0,161.33333333333334,114.07989403142967,0,55,27.5,27.5,3.959412687118078e-05,4.286342285714285714285714286,4.949175881805914052049629790,10.001684,0,30.004450,3.75055625,4.841613970383294354202002337,10.001581,0,30.004342,5.000723666666666666666666667,5.000540005302182916989206353,10.001684,0,4,4,0,0,"[107, 52, 107, 52, 107, 52, 107, 52]","[52, 294, 52, 294, 294, 294]",2.666271169776483e-07,1.9997033773323623e-07,0,242,84.85714285714286,101.96137724148096,11195.824175824177,0,0,0,8,14,0,0,0,0.75,84.85714285714286,27.5,27.5,110.0,18.0,7.332245716885329,645.3333333333334,14.0,32.2619972802603,0.5714285714285714,15.714285714285714,0.42857142857142855,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854250>>,4008,3042,4,52,2.143175,4.103642953938174744944531676,10.001581,0,64.0,0.0,64,64
46,172.18.0.14:34512>172.18.0.6:27017--TCP,172.18.0.14,172.18.0.6,34512,27017,TCP,2022-07-29 11:24:17.510210,30006123.0,8,6,220,968,242,0,161.33333333333334,114.07989403142967,0,55,27.5,27.5,3.959191928927306e-05,4.286583285714285714285714286,4.949434996741437998148143420,10.002988,0,30.006123,3.750765375,4.841872099883575443368944558,10.002877,0,30.006043,5.001007166666666666666666667,5.000794536986578251470699787,10.002988,0,4,4,0,0,"[107, 52, 107, 52, 107, 52, 107, 52]","[52, 294, 52, 294, 294, 294]",2.666122511062159e-07,1.999591883296619e-07,0,242,84.85714285714286,101.96137724148096,11195.824175824177,0,0,0,8,14,0,0,0,0.75,84.85714285714286,27.5,27.5,110.0,18.0,7.331836905420937,645.3333333333334,14.0,32.26016839341329,0.5714285714285714,15.714285714285714,0.42857142857142855,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854280>>,4008,3042,4,52,2.1432945,4.103863789779591008649017897,10.002877,0,64.0,0.0,64,64
47,172.18.0.10:37860>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37860,9360,TCP,2022-07-29 11:23:47.673918,97.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010309278350515464,0.010309278350515464,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258542B0>>,64240,0,0,40,0.0000485,0.0000485,0.000097,0,64.0,0.0,64,64
48,172.18.0.20:46732>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46732,8888,TCP,2022-07-29 11:23:48.240086,102.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.00980392156862745,0.00980392156862745,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258542E0>>,64240,0,0,40,0.000051,0.000051,0.000102,0,64.0,0.0,64,64
49,172.18.0.19:59406>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59406,9330,TCP,2022-07-29 11:23:48.324706,96.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010416666666666666,0.010416666666666666,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854310>>,64240,0,0,40,0.000048,0.000048,0.000096,0,64.0,0.0,64,64
50,172.18.0.15:47156>172.18.0.13:8888--TCP,172.18.0.15,172.18.0.13,47156,8888,TCP,2022-07-29 11:23:48.340415,94.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.010638297872340425,0.010638297872340425,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854340>>,64240,0,0,40,0.000047,0.000047,0.000094,0,64.0,0.0,64,64
51,172.18.0.14:44030>172.18.0.3:8761--TCP,172.18.0.14,172.18.0.3,44030,8761,TCP,2022-07-29 11:24:18.749055,30178458.0,11,10,1884,1553,1161,0,155.3,345.1463602589487,0,738,171.27272727272728,224.04426953337548,0.0001138891854580509,2.874135,8.646572998268658962554825182,29.522994,0,30.178458,2.743496181818181818181818182,8.468943876465136345077370830,29.522890,0,30.178377,3.0178377,8.835611843689344075259237525,29.522994,0,3,6,0,0,"[60, 52, 329, 52, 790, 215, 96, 437, 52, 329, 52]","[60, 52, 310, 52, 52, 52, 52, 186, 52, 1213]",3.644984114165144e-07,3.313621921968313e-07,0,1161,163.66666666666666,288.2418517137389,87237.53333333334,0,2,0,9,20,0,0,0,0.9090909090909091,163.66666666666666,171.27272727272728,171.27272727272728,685.0909090909091,24.0,62.42863700988301,621.2,22.0,51.46068657038779,0.5238095238095238,89.71428571428571,0.47619047619047616,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854370>>,69252,69682,6,52,1.437069428571428571428571429,6.280654408589060178596963549,29.522890,0,64.0,0.0,64,64
52,172.18.0.10:37862>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37862,9360,TCP,2022-07-29 11:23:48.674644,81.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.012345679012345678,0.012345679012345678,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258543A0>>,64240,0,0,40,0.0000405,0.0000405,0.000081,0,64.0,0.0,64,64
53,172.18.0.1:5353>224.0.0.251:5353--UDP,172.18.0.1,224.0.0.251,5353,5353,UDP,2022-07-29 11:24:10.523992,21832640.0,15,0,701,0,0,0,0.0,0.0,40,141,46.733333333333334,25.19382640427787,3.21078898383338e-05,1.455509333333333333333333333,2.145503775652287735265518918,7.171247,0,21.832640,1.455509333333333333333333333,2.145503775652287735265518918,7.171247,0,0,0,0,0,0,0,0,0,0,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 169]",[],6.870447183666291e-07,0.0,40,141,46.733333333333334,25.19382640427787,680.0666666666667,0,0,0,0,0,0,0,0,0.0,46.733333333333334,46.733333333333334,46.733333333333334,186.93333333333334,32.0,32.1078898383338,0.0,0.0,-0.0,1.0,46.733333333333334,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258543D0>>,0,0,0,0,1.455509333333333333333333333,2.145503775652287735265518918,7.171247,0,17.933333333333334,63.358731749372076,255,1
54,172.18.0.1:38920>172.18.0.12:2002--UDP,172.18.0.1,172.18.0.12,38920,2002,UDP,2022-07-29 11:23:48.752424,0.0,1,0,179,0,0,0,0.0,0.0,179,179,179.0,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,[207],[],,,179,179,179.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,179.0,716.0,4.0,0.0,0.0,0.0,,1.0,179.0,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854400>>,0,0,0,0,0,0.0,0,0,64.0,0.0,64,64
55,172.18.0.1:33145>239.255.255.250:1900--UDP,172.18.0.1,239.255.255.250,33145,1900,UDP,2022-07-29 11:23:52.045623,3001615.0,4,0,692,0,0,0,0.0,0.0,173,173,173.0,0.0,0.0002305425579229848,0.75040375,0.4332458960211712149715917674,1.000950,0,3.001615,0.75040375,0.4332458960211712149715917674,1.000950,0,0,0,0,0,0,0,0,0,0,"[201, 201, 201, 201]",[],1.3326159417513573e-06,0.0,173,173,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,173.0,173.0,173.0,692.0,10.0,230.54255792298477,0.0,0.0,-0.0,1.0,173.0,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854430>>,0,0,0,0,0.75040375,0.4332458960211712149715917674,1.000950,0,1.0,0.0,1,1
56,172.18.0.20:46734>172.18.0.13:8888--TCP,172.18.0.20,172.18.0.13,46734,8888,TCP,2022-07-29 11:23:49.240819,82.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.012195121951219513,0.012195121951219513,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854460>>,64240,0,0,40,0.000041,0.000041,0.000082,0,64.0,0.0,64,64
57,172.18.0.19:59408>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59408,9330,TCP,2022-07-29 11:23:49.326417,62.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.016129032258064516,0.016129032258064516,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854490>>,64240,0,0,40,0.000031,0.000031,0.000062,0,64.0,0.0,64,64
58,172.18.0.15:47158>172.18.0.13:8888--TCP,172.18.0.15,172.18.0.13,47158,8888,TCP,2022-07-29 11:23:49.341158,80.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.0125,0.0125,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258544C0>>,64240,0,0,40,0.00004,0.00004,0.000080,0,64.0,0.0,64,64
59,172.18.0.10:37864>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37864,9360,TCP,2022-07-29 11:23:49.675288,74.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.013513513513513514,0.013513513513513514,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258544F0>>,64240,0,0,40,0.000037,0.000037,0.000074,0,64.0,0.0,64,64
