Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.10-172.18.0.2-35616-8086-6,172.18.0.10,35616,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,25141231,15,14,831.0,608.0,246.0,0.0,55.4,94.19265970794723,292.0,0.0,43.42857142857143,98.05313652513918,57.2366563912483,1.1534836937777628,897901.1071428573,3365142.9905675664,1.5070753E7,2.0,2.5141229E7,1795802.0714285714,4667224.900148242,1.5070757E7,27.0,2.5141151E7,1933934.692307692,4827934.957737407,1.5070766E7,26.0,0,0,0,0,488,456,0.5966294967816015,0.5568541969961613,0.0,292.0,47.96666666666668,93.33236247442508,8710.929885057472,0,2,0,11,28,0,0,0,0.0,49.62068965517241,55.4,43.42857142857143,0,0,0,863,8,98707,7,415,7,304,64240,506,8,32,5310.0,4873.379935937685,8756.0,1864.0,1.2565281E7,3543272.482546043,1.5070753E7,1.0059809E7,NeedManualLabel
172.18.0.10-172.18.0.2-35618-8086-6,172.18.0.10,35618,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,25138161,14,13,647.0,608.0,231.0,0.0,46.214285714285715,85.74575887374935,292.0,0.0,46.76923076923077,101.22430031548242,49.92409747077362,1.0740642483752092,966852.3461538461,3485496.706771922,1.5061469E7,3.0,2.5138158E7,1933704.4615384615,4825388.979978861,1.5061477E7,31.0,2.5138051E7,2094837.5833333333,5003302.059643765,1.5061495E7,29.0,0,0,0,0,456,424,0.5569222028612196,0.5171420455139897,0.0,292.0,44.82142857142857,90.39463011395728,8171.189153439152,0,2,0,10,26,0,0,0,0.0,46.48148148148148,46.214285714285715,46.76923076923077,0,0,0,679,7,41600,7,323,6,304,64240,506,7,32,9057.5,10310.32397648105,16348.0,1767.0,1.25599995E7,3537612.092762645,1.5061469E7,1.005853E7,NeedManualLabel
172.18.0.19-172.18.0.3-33108-8761-6,172.18.0.19,33108,172.18.0.3,8761,6,29/07/2022 11:24:24 AM,5151,4,3,232.0,1161.0,232.0,0.0,58.0,116.0,1161.0,0.0,387.0,670.3036625291555,270432.9256455057,1358.9594253543,858.5,1310.2432980175856,3026.0,18.0,5151.0,1717.0,1508.6851891630672,3026.0,67.0,5056.0,2528.0,803.273303427918,3096.0,1960.0,0,0,0,0,136,104,776.5482430596,582.4111822947,0.0,1161.0,174.12499999999997,406.93784625454254,165598.41071428568,0,2,0,2,6,0,0,0,0.0,199.0,58.0,387.0,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.9-172.18.0.2-42668-8086-6,172.18.0.9,42668,172.18.0.2,8086,6,29/07/2022 11:23:43 AM,31130941,6,5,812.0,480.0,812.0,0.0,135.33333333333331,331.49761185665676,292.0,0.0,96.0,136.49908424601244,41.50211842295419,0.3533462094833561,3113094.0999999996,6363642.597244521,1.5253206E7,37.0,3.113088E7,6226176.0,8178547.208492625,1.5253294E7,1571.0,3.1126884E7,7781721.0,8547129.481804715,1.5253243E7,1610.0,1,0,0,0,192,160,0.19273429608183063,0.1606119134015255,0.0,812.0,175.33333333333337,311.94327378644675,97308.6060606061,0,0,0,3,11,0,0,0,0.0,191.27272727272728,135.33333333333334,96.0,0,0,0,0,0,0,3,406,2,240,501,501,0,32,2896.0,3971.1116831436507,5704.0,88.0,1.51785395E7,105594.3769549307,1.5253206E7,1.5103873E7,NeedManualLabel
192.168.1.243-172.18.0.10-47345-161-17,192.168.1.243,47345,172.18.0.10,161,17,29/07/2022 11:24:03 AM,10015957,2,0,98.0,0.0,49.0,49.0,49.0,0.0,0,0,0,0,9.784387053578605,0.19968136844037968,1.0015957E7,0.0,1.0015957E7,1.0015957E7,1.0015957E7,1.0015957E7,0.0,1.0015957E7,1.0015957E7,0,0,0,0,0,0,0,0,0,16,0,0.19968136844037968,0.0,49.0,49.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.5,49.0,0.0,0,0,0,0,0,0,2,98,0,0,0,0,1,8,0,0,0,0,1.0015957E7,0.0,1.0015957E7,1.0015957E7,NeedManualLabel
172.18.0.10-192.168.1.239-48614-161-17,172.18.0.10,48614,192.168.1.239,161,17,29/07/2022 11:24:00 AM,167914,32,32,1568.0,4864.0,49.0,49.0,49.0,0.0,255.0,49.0,152.0,104.64810464815697,38305.32296294531,381.1474921686101,2665.3015873015875,2341.8336807346604,9025.0,46.0,165105.0,5325.967741935484,2723.408629932607,13145.0,2481.0,159976.0,5160.5161290322585,2377.97447240248,9318.0,2460.0,0,0,0,0,256,256,190.57374608430504,190.57374608430504,49.0,255.0,99.7076923076923,89.42904363881931,7997.553846153847,0,0,0,0,0,0,0,0,1.0,101.265625,49.0,152.0,0,0,0,6432,64,38305,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.9-172.18.0.2-42664-8086-6,172.18.0.9,42664,172.18.0.2,8086,6,29/07/2022 11:23:42 AM,40011596,15,15,4435.0,2683.0,887.0,0.0,295.6666666666667,432.81168235267444,314.0,0.0,178.86666666666665,136.49744459495344,177.8984272459414,0.74978263801324,1379710.2068965517,3467291.80968985,9973833.0,12.0,4.0011596E7,2857971.1428571427,4619953.856071273,9973833.0,183.0,4.0011542E7,2857967.2857142854,4620004.43333143,9973897.0,224.0,1,0,0,0,480,480,0.37489131900662,0.37489131900662,0.0,887.0,258.2258064516129,336.36574435946153,113141.91397849463,0,0,0,15,30,0,0,0,1.0,266.8333333333333,295.6666666666667,178.86666666666667,0,0,0,0,0,0,3,1108,3,670,501,501,4,32,96930.75,74331.20066466033,202677.0,37989.0,9896373.75,76900.99009928286,9973833.0,9791997.0,NeedManualLabel
172.18.0.10-172.18.0.5-38412-5432-6,172.18.0.10,38412,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,4049,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,182020.25191405287,5680.4149172635225,184.04545454545453,297.93647090049365,1125.0,10.0,4049.0,368.09090909090907,356.04197913882416,1152.0,79.0,3980.0,398.0,347.4254516359509,1125.0,57.0,0,0,0,0,392,360,2963.6947394418376,2716.7201778216845,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,193134,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.18.0.5-38416-5432-6,172.18.0.10,38416,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,4385,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,168072.97605473205,5245.15393386545,199.31818181818187,320.7598695900002,1151.0,11.0,4385.0,398.6363636363637,383.8536889824749,1184.0,71.0,4323.0,432.3,370.63340678117805,1151.0,80.0,0,0,0,0,392,360,2736.6020524515393,2508.551881413911,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,177078,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.237-45535-161-17,172.18.0.10,45535,192.168.1.237,161,17,29/07/2022 11:24:00 AM,343959,32,32,1568.0,4816.0,49.0,49.0,49.0,0.0,252.0,49.0,150.5,103.12410312415469,18560.351669821113,186.06868841925927,5459.666666666666,6931.277457550548,30975.0,41.0,331700.0,10699.999999999996,7250.815678253033,33114.0,1740.0,338193.0,10909.451612903225,6978.744322769007,31073.0,1788.0,0,0,0,0,256,256,93.03434420962964,93.03434420962964,49.0,252.0,98.96923076923076,88.12667892563262,7766.311538461539,0,0,0,0,0,0,0,0,1.0,100.515625,49.0,150.5,0,0,0,6384,64,18560,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.13-172.18.0.4-47896-5672-6,172.18.0.13,47896,172.18.0.4,5672,6,29/07/2022 11:23:52 AM,30205496,23,16,867.0,776.0,455.0,0.0,37.69565217391304,95.4679550151914,513.0,0.0,48.49999999999999,125.62589966510357,54.39407450882449,1.29115575523077,794881.4736842106,4797677.87867896,2.9590541E7,21.0,3.0205496E7,1372977.0909090908,6302673.215421668,2.9590603E7,70.0,3.0205385E7,2013692.3333333333,7641200.055947679,2.9634293E7,328.0,0,0,0,0,744,520,0.7614508300078899,0.5297049252228799,0.0,513.0,41.075,106.22554318826062,11283.866025641022,0,2,0,22,38,0,0,0,0.0,42.12820512820513,37.69565217391305,48.5,0,0,0,1635,21,2958,23,867,16,776,64240,506,11,32,614893.0,0.0,614893.0,614893.0,2.9590541E7,0.0,2.9590541E7,2.9590541E7,NeedManualLabel
172.18.0.12-172.18.0.2-34742-8086-6,172.18.0.12,34742,172.18.0.2,8086,6,29/07/2022 11:24:16 AM,353805,38,33,3652.0,7237.0,268.0,0.0,96.10526315789473,128.0607519412826,292.0,0.0,219.3030303030303,99.50392104349609,30776.840349910264,200.67551334774805,5054.357142857142,31531.116840645314,262759.0,14.0,353805.0,9562.297297297297,43148.87679680464,262759.0,83.0,353672.0,11052.25,46328.25317233534,262815.0,284.0,0,0,0,0,1224,1064,107.40379587625952,93.27171747148854,0.0,292.0,151.23611111111117,130.8089126755809,17110.97163536775,0,2,0,42,70,0,0,0,0.0,153.3661971830986,96.10526315789474,219.3030303030303,0,0,0,10889,42,34201,0,0,0,0,64240,501,14,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59096-5432-6,172.18.0.17,59096,172.18.0.5,5432,6,29/07/2022 11:24:14 AM,7287,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,100452.86125977768,3156.3057499656925,331.22727272727275,823.3912413692755,3804.0,11.0,7287.0,662.4545454545455,1109.9571490500311,3853.0,80.0,7217.0,721.7,1130.868206291078,3804.0,84.0,0,0,0,0,392,360,1646.7682173734047,1509.5375325922876,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,103565,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.240-35574-161-17,172.18.0.10,35574,192.168.1.240,161,17,29/07/2022 11:24:00 AM,585599,32,32,1568.0,4896.0,49.0,49.0,49.0,0.0,257.0,49.0,153.0,105.6641056641585,11038.270215625369,109.28980411510265,9295.222222222224,12015.30901223511,61016.0,33.0,581303.0,18751.709677419352,13089.945322507521,62015.0,3629.0,579388.0,18689.93548387097,12575.959668975522,61049.0,3561.0,0,0,0,0,256,256,54.64490205755133,54.64490205755133,49.0,257.0,100.20000000000005,90.29728678094375,8153.5999999999985,0,0,0,0,0,0,0,0,1.0,101.765625,49.0,153.0,0,0,0,6464,64,11038,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.5-46192-5432-6,172.18.0.15,46192,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,4327,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,170325.86087358446,5315.461058470071,196.6818181818182,311.5183073980659,1066.0,11.0,4327.0,393.3636363636364,366.795385120171,1095.0,88.0,4249.0,424.9,363.7115615429347,1066.0,68.0,0,0,0,0,392,360,2773.284030506124,2542.1770279639472,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,181616,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.1-239.255.255.250-50778-1900-17,172.18.0.1,50778,239.255.255.250,1900,17,29/07/2022 11:23:45 AM,3011787,4,0,692.0,0.0,173.0,173.0,173.0,0.0,0,0,0,0,229.76392420845167,1.3281151688349806,1003929.0,2590.767646856815,1006498.0,1001317.0,3011787.0,1003929.0,2590.767646856815,1006498.0,1001317.0,0,0,0,0,0,0,0,0,0,32,0,1.3281151688349806,0.0,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.25,173.0,0.0,0,0,0,0,0,0,1,230,0,0,0,0,3,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.243-172.18.0.10-51621-161-17,192.168.1.243,51621,172.18.0.10,161,17,29/07/2022 11:24:03 AM,10015994,2,0,92.0,0.0,46.0,46.0,46.0,0.0,0,0,0,0,9.185309016758596,0.19968063079909992,1.0015994E7,0.0,1.0015994E7,1.0015994E7,1.0015994E7,1.0015994E7,0.0,1.0015994E7,1.0015994E7,0,0,0,0,0,0,0,0,0,16,0,0.19968063079909992,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,46.0,0.0,0,0,0,0,0,0,2,92,0,0,0,0,1,8,0,0,0,0,1.0015994E7,0.0,1.0015994E7,1.0015994E7,NeedManualLabel
172.18.0.14-172.18.0.3-44034-8761-6,172.18.0.14,44034,172.18.0.3,8761,6,29/07/2022 11:24:18 AM,19650,4,3,368.0,152.0,368.0,0.0,92.0,184.0,152.0,0.0,50.666666666666664,87.75724091682311,26463.104325699744,356.23409669211196,3275.0,7420.739855297449,18400.0,24.0,19650.0,6550.0,10362.045357939714,18502.0,90.0,19509.0,9754.5,12226.583353496593,18400.0,1109.0,0,0,0,0,136,104,203.5623409669211,152.67175572519082,0.0,368.0,65.0,133.4851516622194,17818.285714285714,0,2,0,2,6,0,0,0,0.0,74.28571428571429,92.0,50.666666666666664,0,0,0,0,0,0,0,0,0,0,64240,507,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.14-172.18.0.3-44030-8761-6,172.18.0.14,44030,172.18.0.3,8761,6,29/07/2022 11:23:48 AM,30178458,11,10,1884.0,1553.0,738.0,0.0,171.27272727272725,234.97961226842253,1161.0,0.0,155.3,363.8162081784336,113.8891854580509,0.6958606036133457,1508922.9,6594298.1304547135,2.952289E7,22.0,3.0178458E7,3017845.8,9313512.678899905,2.952289E7,80.0,3.0178377E7,3353153.0,9814282.290278325,2.9522994E7,2322.0,0,0,0,0,360,328,0.3644984114165144,0.3313621921968313,0.0,1161.0,156.22727272727275,290.34625171929787,84300.94588744588,0,2,0,9,20,0,0,0,0.0,163.66666666666666,171.27272727272728,155.3,0,0,0,1999,7,3228,11,1884,10,1553,64240,501,6,32,653161.0,0.0,653161.0,653161.0,2.952289E7,0.0,2.952289E7,2.952289E7,NeedManualLabel
172.18.0.2-172.18.0.8-46388-9092-6,172.18.0.2,46388,172.18.0.8,9092,6,29/07/2022 11:24:09 AM,15075168,5,4,3329.0,213.0,3329.0,0.0,665.8,1488.7740594193601,213.0,0.0,53.25,106.5,234.9559222159249,0.5970082721466189,1884396.0,5328301.453688033,1.5071269E7,22.0,1.507512E7,3768780.0,7534992.831447021,1.5071269E7,106.0,1.5075084E7,5025028.0,8700393.587977098,1.5071377E7,300.0,0,0,0,0,168,136,0.33167126230367716,0.26533700984294173,0.0,3329.0,354.19999999999993,1047.3794600493811,1097003.7333333332,0,2,0,2,8,0,0,0,0.0,393.55555555555554,665.8,53.25,0,0,0,0,0,0,5,3329,4,213,64240,501,1,32,3851.0,0.0,3851.0,3851.0,1.5071269E7,0.0,1.5071269E7,1.5071269E7,NeedManualLabel
172.18.0.2-172.18.0.8-46384-9092-6,172.18.0.2,46384,172.18.0.8,9092,6,29/07/2022 11:23:50 AM,29995317,40,39,145525.0,852.0,4096.0,0.0,3638.1250000000005,1236.7828859792985,213.0,0.0,21.84615384615384,65.4665597488071,4879.9951005685325,2.633744460843671,384555.346153846,1934721.5364180417,9997390.0,2.0,2.9995317E7,769110.6923076923,2698379.107820911,9997390.0,11.0,2.9995186E7,789347.0000000001,2731628.355295566,9997453.0,16.0,1,0,0,0,1280,1248,1.3335414991613523,1.3002029616823185,0.0,4096.0,1880.9125,2022.1117248287424,4088935.8276898717,0,0,0,40,79,0,0,0,0.0,1904.7215189873418,3638.125,21.846153846153847,0,0,0,36594,10,20048897,13,48508,13,284,501,2966,35,32,2006.6666666666667,160.23212328785178,2175.0,1856.0,9995952.333333334,2424.591580727223,9997390.0,9993153.0,NeedManualLabel
172.18.0.18-172.18.0.3-42180-8761-6,172.18.0.18,42180,172.18.0.3,8761,6,29/07/2022 11:23:55 AM,29589469,6,5,1639.0,287.0,1308.0,0.0,273.1666666666667,523.9665701804521,153.0,0.0,57.4,78.88472602475082,65.09072535232045,0.3717538831129413,2958946.9000000004,9352296.280419044,2.9576048E7,22.0,2.9589469E7,5917893.8,1.3225310454721477E7,2.9576048E7,282.0,2.9589235E7,7397308.75,1.478588960024492E7,2.9576143E7,1930.0,0,0,0,0,200,168,0.2027748453343316,0.16897903777860968,0.0,1308.0,160.5,375.7014046480868,141151.54545454547,0,2,0,4,10,0,0,0,0.0,175.0909090909091,273.1666666666667,57.4,0,0,0,0,0,0,6,1639,5,287,64240,501,2,32,11431.0,0.0,11431.0,11431.0,2.9576048E7,0.0,2.9576048E7,2.9576048E7,NeedManualLabel
172.18.0.10-192.168.1.238-51621-161-17,172.18.0.10,51621,192.168.1.238,161,17,29/07/2022 11:24:00 AM,10007803,2,0,92.0,0.0,46.0,46.0,46.0,0.0,0,0,0,0,9.192826837218918,0.19984406167867216,1.0007803E7,0.0,1.0007803E7,1.0007803E7,1.0007803E7,1.0007803E7,0.0,1.0007803E7,1.0007803E7,0,0,0,0,0,0,0,0,0,16,0,0.19984406167867216,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,46.0,0.0,0,0,0,0,0,0,2,92,0,0,0,0,1,8,0,0,0,0,1.0007803E7,0.0,1.0007803E7,1.0007803E7,NeedManualLabel
172.18.0.10-172.18.0.12-37888-9360-6,172.18.0.10,37888,172.18.0.12,9360,6,29/07/2022 11:24:16 AM,556364,7,6,495.0,242.0,197.0,0.0,70.71428571428571,90.17152966377338,121.0,0.0,40.33333333333333,62.484131318813,1324.6723368154662,23.365997800001438,46363.66666666667,91536.20597867106,271944.0,17.0,556364.0,92727.33333333334,115261.95984741309,272024.0,82.0,556269.0,111253.8,118443.16157001215,271944.0,400.0,0,0,0,0,232,200,12.581691123077698,10.784306676923741,0.0,197.0,52.642857142857146,75.5865343551626,5713.324175824177,0,2,0,5,12,0,0,0,0.0,56.69230769230769,70.71428571428571,40.333333333333336,0,0,0,737,5,1328,0,0,0,0,64240,506,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.16-172.18.0.3-43014-8761-6,172.18.0.16,43014,172.18.0.3,8761,6,29/07/2022 11:24:01 AM,5428,4,3,214.0,1161.0,214.0,0.0,53.5,107.0,1161.0,0.0,387.0,670.3036625291555,253316.13854089906,1289.6094325718498,904.6666666666667,1375.2821771064537,3168.0,23.0,5428.0,1809.3333333333333,1573.0280777320327,3168.0,86.0,5323.0,2661.5,823.7794000823278,3244.0,2079.0,0,0,0,0,136,104,736.9196757553427,552.689756816507,0.0,1161.0,171.875,406.62177494219713,165341.2678571428,0,2,0,2,6,0,0,0,0.0,196.42857142857142,53.5,387.0,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59088-5432-6,172.18.0.17,59088,172.18.0.5,5432,6,29/07/2022 11:24:14 AM,4745,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,154267.65015806112,4847.207586933614,215.68181818181816,310.9531255998986,1135.0,10.0,4745.0,431.3636363636364,385.1797691279418,1179.0,63.0,4676.0,467.6,364.0473717648417,1135.0,87.0,0,0,0,0,392,360,2528.9778714436247,2318.2297154899893,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,161732,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.16-172.18.0.5-47256-5432-6,172.18.0.16,47256,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,7792,12,11,312.0,426.0,116.0,0.0,25.999999999999996,40.57988753960849,317.0,0.0,38.727272727272734,94.70278866970172,94712.52566735113,2951.7453798767965,354.1818181818183,870.4792131958468,4030.0,10.0,7792.0,708.3636363636363,1173.7798151891411,4090.0,68.0,7730.0,773.0,1192.0810002307355,4030.0,86.0,0,0,0,0,392,360,1540.041067761807,1411.7043121149898,0.0,317.0,30.750000000000004,69.0672325252406,4770.282608695652,0,2,0,10,22,0,0,0,0.0,32.08695652173913,26.0,38.72727272727273,0,0,0,738,10,97310,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.18.0.2-35628-8086-6,172.18.0.10,35628,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,15121412,7,6,216.0,360.0,216.0,0.0,30.857142857142858,81.64032616999309,292.0,0.0,60.0,116.86573492688095,38.09168085625866,0.8597080748808379,1260117.6666666665,4364855.373857803,1.5120395E7,8.0,1.5121396E7,2520232.6666666665,6172797.5988681065,1.5120403E7,42.0,1.5121349E7,3024269.8,6761946.2618358405,1.5120407E7,66.0,0,0,0,0,232,200,0.46291973262814345,0.3967883422526944,0.0,292.0,41.14285714285714,93.16887656529705,8680.43956043956,0,2,0,3,12,0,0,0,0.0,44.30769230769231,30.857142857142858,60.0,0,0,0,0,0,0,7,216,6,360,64240,508,1,32,951.0,0.0,951.0,951.0,1.5120395E7,0.0,1.5120395E7,1.5120395E7,NeedManualLabel
172.18.0.10-192.168.1.240-39310-161-17,172.18.0.10,39310,192.168.1.240,161,17,29/07/2022 11:24:00 AM,580469,8,8,366.0,2622.0,47.0,42.0,45.75000000000001,1.5811388300841887,436.0,252.0,327.75,75.7170484671149,5147.561713028603,27.563918142054096,38697.933333333334,42114.584362981266,112584.0,137.0,505527.0,72218.14285714286,35543.43355402688,112735.0,9776.0,467885.0,66840.71428571429,31234.317626153268,100999.0,9032.0,0,0,0,0,64,64,13.781959071027048,13.781959071027048,42.0,436.0,178.47058823529412,153.4784665869527,23555.639705882357,0,0,0,0,0,0,0,0,1.0,189.625,45.75,327.75,0,0,0,2988,16,5147,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.14-172.18.0.6-34516-27017-6,172.18.0.14,34516,172.18.0.6,27017,6,29/07/2022 11:23:50 AM,639475,60,43,10139.0,5379.0,499.0,0.0,168.9833333333333,131.30150213640678,322.0,0.0,125.09302325581395,51.24489008369441,24266.781344071307,161.06962742875015,6269.3627450980375,23933.824772347813,236494.0,15.0,639475.0,10838.559322033898,30868.193787999473,236494.0,146.0,595252.0,14172.66666666667,35720.35242681594,236562.0,224.0,0,0,0,0,1928,1384,93.82696743422338,67.24265999452676,0.0,499.0,149.2115384615385,107.85604151281485,11632.925690814041,0,2,0,78,102,0,0,0,0.0,150.6601941747573,168.98333333333332,125.09302325581395,0,0,0,15518,78,26614,0,0,0,0,64240,501,39,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.239-54510-161-17,172.18.0.10,54510,192.168.1.239,161,17,29/07/2022 11:24:00 AM,55975,7,7,319.0,2405.0,47.0,42.0,45.57142857142858,1.6183471874253736,411.0,231.0,343.57142857142856,62.4762812136391,48664.582402858425,250.11165698972758,4305.769230769231,3490.1404019954593,8853.0,75.0,48193.0,8032.166666666667,1031.568595230907,9894.0,7010.0,48108.0,8018.0,2411.505256058962,11628.0,4287.0,0,0,0,0,56,56,125.05582849486379,125.05582849486379,42.0,411.0,184.66666666666666,159.20591637726224,25346.523809523816,0,0,0,0,0,0,0,0,1.0,197.85714285714286,45.57142857142857,343.57142857142856,0,0,0,2724,14,48664,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.239-0-0-0,172.18.0.10,0,192.168.1.239,0,0,29/07/2022 11:24:00 AM,19939473,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20060710731923556,6646491.0,1.1508893060603222E7,1.9935816E7,1315.0,1.9937131E7,1.9937131E7,0.0,1.9937131E7,1.9937131E7,1.9938158E7,1.9938158E7,0.0,1.9938158E7,1.9938158E7,0,0,0,0,0,0,0.10030355365961778,0.10030355365961778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1315.0,0.0,1315.0,1315.0,1.9935816E7,0.0,1.9935816E7,1.9935816E7,NeedManualLabel
172.18.0.10-192.168.1.237-52354-161-17,172.18.0.10,52354,192.168.1.237,161,17,29/07/2022 11:24:00 AM,323131,8,8,366.0,2497.0,47.0,42.0,45.75000000000001,1.5811388300841887,448.0,252.0,312.12499999999994,67.2063719342997,8860.183640690617,49.51552156865172,21542.06666666667,25292.42601047274,71913.0,106.0,295090.0,42155.71428571428,21586.19106986598,72164.0,7986.0,260089.0,37155.571428571435,19864.369466099706,72102.0,8016.0,0,0,0,0,64,64,24.75776078432586,24.75776078432586,42.0,448.0,171.1176470588235,144.06807520792955,20755.610294117647,0,0,0,0,0,0,0,0,1.0,181.8125,45.75,312.125,0,0,0,2863,16,8860,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,NeedManualLabel
